Date,Open,High,Low,Close,Adj Close,Volume
2025-02-13,50.230000,50.608002,50.230000,50.608002,47.117088,12400
2025-02-14,52.549999,52.549999,50.688999,50.796001,47.292110,17600
2025-02-18,50.900002,51.139999,50.599998,50.880001,47.370312,19800
2025-02-19,50.750000,50.980000,50.638000,50.930000,47.416874,6600
2025-02-20,50.849998,50.849998,50.310001,50.770000,47.267906,6200
2025-02-21,50.669998,50.709999,49.700001,49.709999,46.281029,13800
2025-02-24,49.869999,49.869999,49.279999,49.279999,45.880680,9600
2025-02-25,49.240002,49.240002,48.389999,48.790001,45.424484,17700
2025-02-26,49.000000,49.230000,48.610001,49.000000,45.620003,10500
2025-02-27,48.955002,48.959999,47.369999,47.369999,44.395081,8700
2025-02-28,47.000000,48.990002,47.000000,48.990002,45.913345,14500
2025-03-03,48.290001,48.290001,46.849998,47.009998,44.057693,17500
2025-03-04,46.380001,47.299999,46.101002,46.770000,43.832760,6900
2025-03-05,46.770000,47.500000,46.709999,47.450001,44.470062,11300
2025-03-06,46.470001,46.820000,46.047001,46.180000,43.424412,11800
2025-03-07,46.139999,46.470001,45.527000,46.470001,43.697105,8300
2025-03-10,45.560001,45.560001,44.630001,44.840000,42.164375,12400
2025-03-11,44.849998,45.259998,44.400002,44.765999,42.094788,4200
2025-03-12,45.250000,45.500000,45.000000,45.355000,42.648643,13600
2025-03-13,45.029999,45.029999,44.310001,44.310001,41.893223,12500
2025-03-14,44.950001,45.284000,44.895000,45.284000,42.814095,6700
2025-03-17,45.299999,45.650002,45.171001,45.590000,43.103409,21200
2025-03-18,45.151001,45.151001,44.668999,44.851002,42.404720,6200
2025-03-19,44.919998,45.570000,44.919998,45.570000,43.084499,20100
2025-03-20,44.893002,45.250000,44.893002,45.250000,43.076881,21700
2025-03-21,44.639999,45.175999,43.919998,45.175999,43.006432,4300
2025-03-24,45.827000,46.169998,45.827000,46.060001,43.847984,7900
2025-03-25,46.270000,46.389999,46.189999,46.340000,44.114540,6000
2025-03-26,46.400002,46.400002,45.509998,45.599998,43.410069,16300
2025-03-27,45.259998,45.439999,45.090000,45.189999,43.276955,9500
2025-03-28,44.740002,44.980000,43.900002,43.970001,42.108608,15400
2025-03-31,43.410000,43.790001,43.009998,43.790001,41.936226,20600
2025-04-01,43.680000,44.070000,43.630001,44.070000,42.204372,18700
2025-04-02,43.630001,44.020000,43.630001,43.880001,42.022415,13300
2025-04-03,41.898998,42.139999,41.349998,41.480000,39.964458,10000
2025-04-04,40.389999,40.389999,38.720001,38.880001,37.459457,9000
2025-04-07,37.330002,39.480000,37.020000,38.500000,37.093338,43000
2025-04-08,40.930000,40.930000,38.240002,38.291000,36.891972,6500
2025-04-09,38.000000,44.250000,38.000000,44.250000,42.633251,42700
2025-04-10,40.169998,40.209999,36.905998,38.340000,37.123756,16900
2025-04-11,37.931999,39.060001,37.709999,39.060001,37.820911,11200
2025-04-14,40.009998,40.009998,38.950001,39.240002,37.995205,5400
2025-04-15,39.421001,39.604000,39.189999,39.389999,38.140442,8000
2025-04-16,38.549999,38.835999,37.750000,38.270000,37.055973,8900
2025-04-17,38.012001,38.160000,37.830002,38.080002,37.185852,16200
2025-04-21,37.720001,37.720001,36.759998,37.160000,36.287453,8500
2025-04-22,37.770000,37.980000,37.770000,37.980000,37.088196,3800
2025-04-23,39.118000,39.428001,38.761002,38.950001,38.035423,16500
2025-04-24,38.849998,39.529999,38.849998,39.209999,38.609489,10300
2025-04-25,39.141998,39.568001,39.064999,39.549999,38.944283,15400
2025-04-28,39.599998,39.650002,39.020000,39.606998,39.000412,8800
2025-04-29,39.490002,39.810001,39.446999,39.810001,39.200302,7800
2025-04-30,39.639999,40.310001,38.540001,40.310001,39.692646,7000
2025-05-01,39.660000,40.259998,39.660000,39.799999,39.519871,11000
2025-05-02,40.180000,40.500000,40.180000,40.419998,40.135506,9100
2025-05-05,40.259998,40.520000,39.950001,40.320000,40.036209,5400
2025-05-06,39.889999,40.080002,39.740002,39.941002,39.659882,4300
2025-05-07,40.111000,40.349998,39.680000,40.349998,40.065998,4700
2025-05-08,40.070000,40.599998,40.070000,40.349998,40.349998,2900
2025-05-09,40.349998,40.529999,40.200001,40.470001,40.470001,3300
